time_stamp,air_temperature,humidity,co2,ec,pH,water_temperature
1573713725,84.7,70.7,1005,1960,6.1,77.5
1573713785,84.7,70.4,1019,1959,6.1,77.5
1573713845,84.8,70.3,1021,1959,6.1,77.5
1573713905,84.9,70.3,1025,1959,6.1,77.5
1573713965,85.1,70.1,1024,1960,6.1,77.5
1573714025,85.2,69.9,1027,1959,6.1,77.5
1573714085,85,69.9,1029,1957,6.1,77.5
1573714145,84.7,70.9,1031,1957,6.1,77.5
1573714205,84.6,71.1,1042,1957,6.1,77.5
1573714265,84.8,70.7,1050,1957,6.09,77.5
1573714325,84.9,70.4,1061,1957,6.09,77.5
1573714385,85,70.3,1065,1957,6.1,77.5
1573714445,85.1,70.1,1071,1956,6.09,77.5
1573714505,85.1,69.8,1079,1956,6.1,77.5
1573714565,84.8,70.2,1086,1957,6.1,77.5
1573714625,84.5,71.1,1093,1956,6.1,77.5
1573714685,84.6,70.9,1095,1956,6.1,77.5
1573714745,84.8,70.8,1089,1955,6.1,77.5
1573714805,84.9,70.3,1085,1956,6.1,77.5
1573714865,85,69.9,1076,1956,6.1,77.5
1573714925,85.1,70.1,1075,1955,6.1,77.5
1573714985,84.8,70.9,1072,1955,6.1,77.5
1573715045,84.6,71,1065,1954,6.1,77.5
1573715105,84.7,70.7,1046,1954,6.1,77.5
1573715165,84.8,70.4,1035,1954,6.1,77.5
1573715225,85,70,1028,1954,6.1,77.5
1573715285,85.1,69.8,1017,1954,6.1,77.5
1573715345,85,70.4,1007,1954,6.1,77.5
1573715405,84.7,70.9,1006,1953,6.1,77.5
1573715465,84.7,70.8,1000,1953,6.1,77.5
1573715525,84.7,70.7,995,1953,6.1,77.5
1573715585,84.9,70.4,995,1952,6.1,77.5
1573715645,85.1,69.9,999,1953,6.1,77.5
1573715705,85.1,70.3,1003,1952,6.1,77.5
1573715765,84.9,70.8,1004,1952,6.1,77.5
1573715825,84.8,70.8,1012,1953,6.1,77.5
1573715885,84.9,70.4,1014,1952,6.1,77.5
1573715945,85,70.2,1019,1952,6.1,77.5
1573716005,85,70,1027,1952,6.1,77.5
1573716065,85.1,70,1032,1950,6.1,77.5
1573716125,84.8,70.7,1040,1950,6.11,77.5
1573716185,84.7,70.9,1047,1950,6.11,77.5
1573716245,84.7,70.5,1060,1950,6.11,77.5
1573716305,84.8,70.2,1083,1950,6.11,77.5
1573716365,85,70,1094,1957,6.11,77.5
1573716425,85,69.6,1106,1963,6.1,77.5
1573716485,84.7,69.4,1111,1969,6.1,77.5
1573716545,84.5,70.1,1114,1974,6.1,77.5
1573716605,84.5,70.9,1104,1974,6.1,77.5
1573716665,84.7,71.1,1100,1976,6.1,77.5
1573716725,85,70.9,1089,1975,6.1,77.5
1573716785,85.1,70.7,1078,1974,6.1,77.5
1573716845,85.1,70.4,1066,1975,6.1,77.5
1573716905,84.9,70,1054,1974,6.1,77.5
1573716965,84.8,70.2,1038,1974,6.1,77.5
1573717025,84.9,69.9,1023,1974,6.1,77.5
1573717085,85,70,1008,1972,6.1,77.5
1573717145,84.9,70.8,1010,1972,6.1,77.5
1573717205,85,70.8,1002,1972,6.1,77.5
1573717265,85.1,70.3,997,1972,6.1,77.5
1573717325,85,70.2,988,1972,6.1,77.5
1573717385,84.9,70.2,981,1971,6.1,77.5
1573717445,84.9,70.1,979,1971,6.1,77.5
1573717505,85,69.9,980,1970,6.1,77.5
1573717565,85,70,987,1970,6.11,77.5
1573717625,85,70.6,985,1970,6.11,77.5
1573717685,85.1,70.5,990,1971,6.11,77.5
1573717745,85.2,70.2,1000,1970,6.11,77.5
1573717806,85,69.9,1001,1969,6.11,77.5
1573717865,84.7,70.4,1008,1970,6.11,77.5
1573717925,84.7,70.8,1020,1970,6.11,77.5
1573717985,84.8,70.4,1034,1970,6.11,77.5
1573718045,84.8,70.3,1036,1969,6.11,77.5
1573718105,85,70,1043,1969,6.11,77.5
1573718165,85.1,69.9,1050,1970,6.04,77.5
1573718225,85,70.3,1053,1974,5.96,77.5
1573718285,84.8,70.7,1054,1974,5.93,77.5
1573718345,84.7,70.7,1055,1974,5.92,77.5
1573718405,84.8,70.3,1040,1974,5.92,77.5
1573718465,84.9,70.1,1035,1974,5.91,77.5
1573718525,85,70,1027,1974,5.92,77.5
1573718585,85.1,69.9,1018,1974,5.92,77.5
1573718645,84.9,70.7,1007,1974,5.92,77.5
1573718705,84.7,70.8,1009,1972,5.91,77.5
1573718765,84.7,70.3,1010,1976,5.81,77.5
1573718825,84.9,70.1,1007,1978,5.72,77.5
1573718885,85,69.9,1008,1981,5.69,77.5
1573718945,85,70.1,1010,1979,5.68,77.5
1573719005,85,70.6,1005,1979,5.68,77.5
1573719065,85.1,70.3,1007,1979,5.68,77.5
1573719125,85.1,70,1012,1979,5.69,77.5
1573719185,85,70.1,1015,1979,5.69,77.5
1573719245,84.6,70.9,1017,1979,5.7,77.5
1573719305,84.6,71,1023,1978,5.7,77.5
1573719365,84.8,70.6,1027,1978,5.71,77.5
1573719425,85,70.3,1034,1977,5.71,77.5
1573719485,85.1,70.1,1038,1977,5.73,77.5
1573719546,85,69.9,1042,1978,5.81,77.5
1573719605,84.7,70.5,1048,1978,5.86,77.5
1573719665,84.6,70.8,1056,1978,5.87,77.5
1573719725,84.7,70.5,1068,1978,5.88,77.5
1573719785,84.9,70.2,1069,1978,5.88,77.5
1573719845,85,69.8,1071,1977,5.89,77.5
1573719905,85,70.3,1076,1977,5.88,77.5
1573719965,84.9,70.7,1080,1976,5.89,77.5
1573720025,84.7,70.4,1086,1977,5.88,77.5
1573720085,84.7,70.3,1086,1977,5.95,77.5
1573720145,84.9,70.1,1083,1978,6.01,77.5
1573720205,84.8,68.8,1076,1979,6.04,77.5
1573720265,84.6,69.4,1069,1978,6.05,77.5
1573720325,84.5,70.7,1066,1978,6.05,77.5
1573720385,84.6,71.3,1055,1978,6.05,77.5
1573720445,84.9,71.1,1045,1978,6.05,77.5
1573720505,85,70.7,1033,1977,6.05,77.5
1573720565,85.1,70.5,1023,1978,6.05,77.5
1573720625,85.2,70,1011,1977,6.05,77.5
1573720685,85,70,1005,1977,6.05,77.5
1573720745,84.7,70.6,1002,1976,6.05,77.5
1573720805,84.6,70.6,1007,1976,6.05,77.5
1573720865,84.8,70.5,1013,1977,6.05,77.5
1573720925,84.9,70.2,1006,1976,6.05,77.5
1573720985,85,69.8,1014,1977,6.05,77.5
1573721045,85,70,1014,1976,6.05,77.5
1573721105,84.8,70.8,1020,1976,6.05,77.5
1573721165,84.7,70.7,1022,1976,6.05,77.5
1573721225,84.8,70.2,1031,1976,6.05,77.5
1573721285,84.9,70.1,1027,1975,6.05,77.5
1573721345,85,69.7,1026,1975,6.05,77.5
1573721405,85,70.3,1037,1975,6.05,77.5
1573721465,85,70.7,1034,1974,6.05,77.5
1573721525,85.2,70.2,1030,1974,6.05,77.5
1573721585,85.1,69.9,1036,1974,6.05,77.5
1573721645,84.8,70.2,1038,1974,6.05,77.5
1573721705,84.6,70.9,1046,1972,6.05,77.5
1573721765,84.7,70.6,1050,1972,6.05,77.5
1573721825,84.9,70,1056,1972,6.05,77.5
1573721885,84.9,69.8,1063,1972,6.05,77.5
1573721945,85,70.4,1061,1971,6.05,77.5
1573722005,85,70.7,1062,1971,6.05,77.5
1573722065,85.1,70.4,1061,1971,6.05,77.5
1573722125,85.1,69.9,1068,1970,6.05,77.5
1573722185,85,69.9,1069,1971,6.05,77.5
1573722245,84.7,70.6,1063,1970,6.05,77.5
1573722305,84.6,70.8,1056,1970,6.05,77.5
1573722365,84.7,70.3,1045,1970,6.05,77.5
1573722425,84.9,69.9,1006,1970,6.05,77.5
1573722485,85,70.1,1029,1970,6.05,77.5
1573722545,85,70.6,1028,1970,6.05,77.5
1573722605,85,70.5,1014,1969,6.05,77.5
1573722665,85.2,70.1,1006,1969,6.05,77.6
1573722725,85.1,69.8,996,1969,6.05,77.6
1573722785,84.9,70.5,988,1969,6.05,77.7
1573722845,84.7,70.7,987,1968,6.05,77.6
1573722905,84.7,70.6,989,1969,6.05,77.5
1573722965,84.9,70,993,1968,6.05,77.5
1573723025,85,69.7,996,1968,6.05,77.5
1573723085,85,70.3,1001,1968,6.05,77.5
1573723145,84.9,70.8,1007,1968,6.05,77.6
1573723205,85.1,70.5,1011,1967,6.05,77.7
1573723265,85.2,70,1012,1967,6.05,77.7
1573723325,85.1,69.9,1010,1967,6.05,77.7
1573723385,84.8,70.3,1007,1967,6.05,77.7
1573723445,84.6,70.9,1010,1967,6.05,77.7
1573723505,84.7,70.5,1021,1965,6.05,77.7
1573723565,84.9,70.2,1025,1967,6.05,77.7
1573723625,85,69.9,1024,1965,6.05,77.7
1573723685,85.1,69.9,1031,1965,6.05,77.7
1573723745,84.9,70.6,1035,1964,6.05,77.7
1573723805,84.7,70.4,1037,1965,6.05,77.6
1573723865,84.7,69.4,1045,1964,6.05,77.6
1573723925,84.5,69.5,1048,1964,6.05,77.6
1573723985,84.3,70.1,1054,1963,6.06,77.5
1573724045,84.3,71.2,1055,1964,6.06,77.5
1573724105,84.5,71.3,1056,1963,6.06,77.5
1573724165,84.7,71,1061,1963,6.06,77.5
1573724225,85,70.3,1068,1962,6.06,77.5
1573724285,85.1,69.9,1074,1963,6.06,77.5
1573724345,85,70,1077,1962,6.06,77.5
1573724405,84.7,70.7,1061,1962,6.05,77.5
1573724465,84.7,70.6,1044,1962,6.06,77.5
1573724525,84.7,70.3,1032,1962,6.06,77.5
1573724585,84.8,70.1,1025,1961,6.06,77.5
1573724645,85,69.8,1016,1962,6.06,77.5
1573724705,85,70.2,1007,1961,6.06,77.5
1573724765,84.9,70.8,998,1962,6.06,77.5
1573724826,85.1,70.2,991,1961,6.05,77.5
1573724885,85.2,69.8,981,1961,6.06,77.5
1573724945,85,70.2,973,1961,6.06,77.5
1573725005,84.7,70.8,970,1960,6.06,77.5
1573725065,84.7,70.4,971,1959,6.06,77.5
1573725125,84.8,70.2,972,1960,6.06,77.5
1573725185,84.9,69.8,973,1959,6.06,77.5
1573725245,84.9,70.4,974,1959,6.06,77.5
1573725305,85,70.6,973,1959,6.06,77.5
1573725365,85.1,70.2,984,1959,6.07,77.5
1573725425,85.1,69.7,987,1959,6.06,77.5
1573725485,84.8,70.1,987,1957,6.06,77.5
1573725545,84.6,70.8,992,1956,6.06,77.5
1573725605,84.7,70.6,994,1957,6.06,77.5
1573725605,84.7,70.6,994,1957,6.06,77.5
1573725665,84.9,70.2,1002,1959,6.07,77.5
1573725665,84.9,70.2,1002,1959,6.07,77.5
1573725725,85,69.7,1006,1957,6.07,77.5
1573725725,85,69.7,1006,1957,6.07,77.5
1573725785,84.9,70.3,1004,1957,6.07,77.5
1573725785,84.9,70.3,1004,1957,6.07,77.5
1573725845,85,70.6,1001,1956,6.07,77.6
1573725845,85,70.6,1001,1956,6.07,77.6
1573725905,85.1,70.1,998,1956,6.07,77.7
1573725905,85.1,70.1,998,1956,6.07,77.7
1573725965,85.2,69.8,1002,1956,6.07,77.7
1573725965,85.2,69.8,1002,1956,6.07,77.7
1573726025,85,70.1,995,1955,6.07,77.7
1573726025,85,70.1,995,1955,6.07,77.7
1573726085,84.6,70.9,998,1955,6.07,77.7
1573726085,84.6,70.9,998,1955,6.07,77.7
1573726145,84.6,71,1001,1955,6.07,77.7
1573726145,84.6,71,1001,1955,6.07,77.7
1573726205,84.7,70.4,1007,1954,6.07,77.7
1573726205,84.7,70.4,1007,1954,6.07,77.7
1573726265,85,70,1010,1955,6.07,77.7
1573726265,85,70,1010,1955,6.07,77.7
1573726325,85.1,69.8,1022,1954,6.07,77.7
1573726325,85.1,69.8,1022,1954,6.07,77.7
1573726385,84.9,70.4,1038,1954,6.07,77.7
1573726385,84.9,70.4,1038,1954,6.07,77.7
1573726445,84.6,70.7,1045,1954,6.07,77.6
1573726445,84.6,70.7,1045,1954,6.07,77.6
1573726505,84.5,70.5,1055,1953,6.07,77.6
1573726505,84.5,70.5,1055,1953,6.07,77.6
1573726565,84.7,70.1,1073,1954,6.07,77.5
1573726565,84.7,70.1,1073,1954,6.07,77.5
1573726625,84.9,69.7,1068,1954,6.07,77.5
1573726625,84.9,69.7,1068,1954,6.07,77.5
1573726685,84.9,70.1,1066,1953,6.07,77.5
1573726685,84.9,70.1,1066,1953,6.07,77.5
1573726745,84.9,70.8,1062,1953,6.07,77.5
1573726745,84.9,70.8,1062,1953,6.07,77.5
1573726805,85,70.4,1060,1953,6.07,77.5
1573726805,85,70.4,1060,1953,6.07,77.5
1573726865,85.1,70.1,1052,1953,6.07,77.5
1573726865,85.1,70.1,1052,1953,6.07,77.5
1573726925,85,69.7,1053,1952,6.07,77.6
1573726925,85,69.7,1053,1952,6.07,77.6
1573726985,84.7,70.6,1055,1952,6.07,77.6
1573726985,84.7,70.6,1055,1952,6.07,77.6
1573727045,84.7,70.7,1052,1952,6.08,77.5
1573727045,84.7,70.7,1052,1952,6.08,77.5
1573727105,84.8,70.4,1045,1952,6.08,77.6
1573727105,84.8,70.4,1045,1952,6.08,77.6
1573727165,84.9,70,1037,1952,6.08,77.5
1573727165,84.9,70,1037,1952,6.08,77.5
1573727225,85,69.8,1033,1952,6.08,77.6
1573727225,85,69.8,1033,1952,6.08,77.6
1573727285,85,70.5,1027,1950,6.08,77.6
1573727285,85,70.5,1027,1950,6.08,77.6
1573727345,85.1,70.5,1023,1949,6.08,77.7
1573727345,85.1,70.5,1023,1949,6.08,77.7
1573727405,85.1,70.1,1007,1950,6.08,77.7
1573727465,84.9,70,992,1949,6.08,77.7
1573727525,84.7,70.5,987,1949,6.08,77.7
1573727585,84.6,70.3,1001,1952,6.08,77.7
1573727645,84.6,69.3,1004,1957,6.08,77.6
1573727706,84.6,70.2,1007,1963,6.08,77.5
1573727765,84.6,71.2,1012,1968,6.08,77.5
1573727825,84.7,71,1016,1971,6.08,77.5
1573727885,84.9,70.5,1020,1974,6.08,77.5
1573727945,85.1,70.1,1023,1972,6.08,77.5
1573728005,85.2,69.7,1022,1972,6.08,77.5
1573728065,84.9,70.2,1018,1971,6.08,77.5
1573728125,84.6,71,1005,1971,6.08,77.5
1573728185,84.7,70.7,1001,1970,6.08,77.5
1573728245,84.9,70.3,1004,1970,6.08,77.5
1573728305,85.1,69.7,1005,1971,6.08,77.5
1573728365,85,70,1007,1970,6.08,77.5
1573728425,84.7,70.7,1013,1970,6.08,77.5
1573728485,84.6,70.5,1019,1969,6.08,77.5
1573728545,84.7,70.3,1033,1970,6.08,77.5
1573728605,84.8,69.8,1043,1970,6.08,77.5
1573728666,84.9,70,1054,1969,6.08,77.5
1573728725,84.8,70.6,1056,1969,6.08,77.5
1573728785,85,70.4,1060,1968,6.08,77.5
1573728845,85.1,70,1066,1968,6.09,77.5
1573728905,85.1,69.8,1069,1969,6.09,77.5
1573728965,84.8,70.4,1075,1968,6.09,77.5
1573729025,84.6,70.9,1071,1968,6.08,77.5
1573729085,84.7,70.5,1057,1967,6.09,77.5
1573729145,84.9,69.9,1054,1967,6.08,77.5
1573729205,85,69.9,1049,1967,6.09,77.5
1573729265,84.9,70.6,1042,1967,6.09,77.5
1573729325,85,70.5,1032,1967,6.09,77.5
1573729385,85.2,69.9,1021,1967,6.08,77.5
1573729445,85,69.9,1008,1965,6.09,77.5
1573729505,84.7,70.7,995,1967,6.08,77.5
1573729565,84.7,70.6,989,1965,6.08,77.5
1573729625,84.9,70.2,990,1965,6.08,77.5
1573729685,85,69.8,990,1964,6.09,77.5
1573729745,85,70.3,998,1963,6.09,77.5
1573729805,85,70.5,1006,1964,6.09,77.5
1573729865,85.1,70.3,1008,1964,6.08,77.5
1573729925,85.1,69.7,1014,1963,6.09,77.5
1573729985,84.9,70.3,1017,1963,6.08,77.5
1573730045,84.7,70.6,1021,1962,6.09,77.5
1573730106,84.8,70.2,1019,1963,6.08,77.5
1573730165,84.9,69.8,1021,1963,6.09,77.5
1573730225,84.9,70.1,1019,1962,6.08,77.5
1573730285,84.9,70.7,1021,1963,6.09,77.5
1573730345,85.1,70.3,1026,1962,6.09,77.5
1573730405,85.2,69.8,1028,1961,6.09,77.5
1573730465,85,69.9,1031,1962,6.1,77.5
1573730525,84.6,70.9,1037,1961,6.1,77.5
1573730585,84.6,70.8,1048,1962,6.1,77.5
1573730645,84.8,70.2,1048,1960,6.1,77.5
1573730705,85,69.8,1050,1961,6.1,77.5
1573730765,85.1,70,1054,1960,6.1,77.5
1573730825,84.8,70.7,1058,1959,6.09,77.5
1573730885,84.7,70.7,1043,1960,6.1,77.5
1573730945,84.7,70.3,1067,1959,6.1,77.5
1573731005,84.8,69.9,1065,1959,6.1,77.5
1573731065,84.9,69.9,1059,1959,6.1,77.5
1573731125,84.9,70.6,1058,1959,6.1,77.5
1573731185,85,70.5,1045,1959,6.1,77.5
1573731245,85.1,70,1043,1957,6.1,77.5
1573731305,85,69.1,1032,1957,6.1,77.5
1573731365,84.6,69.4,1030,1957,6.1,77.5
1573731425,84.3,70.8,1030,1957,6.1,77.5
1573731485,84.2,71.3,1032,1956,6.1,77.5
1573731545,84.5,71.3,1036,1957,6.1,77.5
1573731605,84.7,70.6,1036,1956,6.1,77.5
1573731665,84.9,70.1,1039,1956,6.1,77.5
1573731725,85,69.7,1043,1956,6.1,77.5
1573731785,85,70.2,1045,1956,6.1,77.5
1573731845,85,70.5,1049,1955,6.1,77.5
1573731905,85.1,70.2,1049,1956,6.1,77.5
1573731965,85.2,69.8,1046,1955,6.1,77.5
1573732025,84.9,70.2,1039,1954,6.1,77.5
1573732085,84.7,70.9,1038,1955,6.1,77.5
1573732145,84.7,70.6,1037,1954,6.11,77.5
1573732205,84.8,70.1,1037,1953,6.11,77.5
1573732265,84.9,69.6,1037,1954,6.1,77.5
1573732325,85,70.1,1034,1953,6.11,77.5
1573732385,85,70.7,1036,1954,6.1,77.5
1573732445,85.2,70.4,1034,1953,6.11,77.5
1573732505,85.2,69.9,1036,1953,6.11,77.5
1573732565,85,69.7,1031,1953,6.11,77.5
1573732625,84.6,70.6,1038,1954,6.04,77.5
1573732685,84.6,70.7,1040,1956,5.98,77.5
1573732745,84.7,70.3,1043,1957,5.94,77.5
1573732805,84.9,69.8,1050,1957,5.93,77.5
1573732865,85,69.8,1046,1957,5.93,77.5
1573732925,84.8,70.7,1049,1956,5.93,77.5
1573732985,84.9,70.6,1063,1956,5.93,77.5
1573733045,84.8,70.2,1074,1956,5.93,77.5
1573733105,84.5,69.8,1075,1956,5.93,77.5
1573733165,84.1,70.4,1072,1957,5.92,77.5
1573733225,83.9,70.9,1073,1959,5.82,77.5
1573733285,83.6,70.6,1073,1962,5.76,77.5
1573733345,83.4,70.3,1073,1963,5.73,77.5
1573733405,83.3,70.1,1071,1962,5.72,77.5
1573733465,83.1,69.9,1064,1962,5.73,77.5
1573733525,82.8,70.1,1062,1962,5.73,77.5
1573733585,82.5,70.7,1063,1961,5.73,77.5
1573733645,82.3,70.8,1067,1960,5.73,77.5
1573733705,82.1,70.4,1065,1961,5.74,77.5
1573733765,82,70.2,1077,1961,5.74,77.5
1573733825,81.8,70.1,1084,1961,5.75,77.4
1573733885,81.5,70.2,1089,1961,5.75,77.4
1573733946,81.3,70,1103,1960,5.76,77.4
1573734005,81.1,68.9,1113,1959,5.76,77.3
1573734065,80.7,70.7,1055,1960,5.76,77.4
1573734126,80.4,72,1047,1960,5.76,77.4
1573734185,80.4,73.1,1035,1960,5.77,77.2
1573734245,80.6,73.7,1025,1959,5.77,77.2
1573734305,80.6,74.1,1010,1960,5.77,77.1
1573734365,80.6,74.1,989,1959,5.78,77.1
1573734425,80.5,73.3,973,1957,5.79,77.2
1573734485,80.2,71.9,964,1959,5.79,77.2
1573734545,79.9,70.8,960,1959,5.79,77
1573734605,79.7,70.9,952,1959,5.8,77
1573734665,79.5,71.2,956,1957,5.8,77
1573734725,79.4,71.3,956,1957,5.8,77
1573734785,79.2,71.4,956,1957,5.8,76.9
1573734845,79.1,71.3,947,1957,5.81,76.8
1573734905,79,71.1,940,1957,5.8,76.8
1573734965,78.9,70.8,940,1957,5.8,76.8
1573735025,78.9,71,935,1957,5.81,76.8
1573735085,78.8,70.6,941,1957,5.82,76.6
1573735145,78.7,70.5,947,1957,5.82,76.6
1573735205,78.5,70.6,949,1956,5.82,76.6
1573735265,78.4,70.6,951,1956,5.82,76.5
1573735325,78.2,70.3,959,1957,5.82,76.5
1573735385,78.1,70.4,970,1956,5.82,76.4
1573735445,78,70.4,975,1955,5.82,76.5
1573735505,77.9,70.5,975,1956,5.83,76.3
1573735565,77.8,70.3,921,1956,5.82,76.2
1573735625,77.7,70.4,928,1956,5.83,76.2
1573735685,77.5,70.4,939,1955,5.83,76.1
1573735745,77.4,70.3,941,1955,5.83,76.1
1573735805,77.3,70.5,948,1955,5.83,76
1573735865,77.1,70.5,944,1956,5.84,76
1573735925,77,70.4,944,1955,5.83,75.9
1573735985,76.9,70.4,944,1955,5.84,75.8
1573736045,76.8,70.4,947,1955,5.83,75.8
1573736105,76.7,70.3,945,1954,5.84,75.7
1573736165,76.7,70.7,937,1955,5.84,75.7
1573736225,76.6,70.4,940,1955,5.84,75.7
1573736285,76.6,70.4,940,1955,5.84,75.5
1573736345,76.3,70.3,942,1954,5.84,75.5
1573736405,76.2,70.3,948,1955,5.84,75.5
1573736465,76.1,70.5,956,1954,5.85,75.3
1573736525,76.1,70.4,956,1955,5.85,75.3
1573736585,76,70.2,962,1954,5.86,75.3
1573736645,75.8,70.3,964,1954,5.86,75.2
1573736705,75.7,70.3,967,1954,5.85,75.1
1573736765,75.6,70,974,1954,5.86,75.1
1573736825,75.4,70,975,1955,5.85,75.1
1573736885,75.2,69.9,984,1954,5.86,75.2
1573736945,74.9,70.7,995,1954,5.86,75.1
1573737005,74.8,70.9,1005,1954,5.86,75.1
1573737065,74.8,70.3,1009,1953,5.86,75.1
1573737125,74.7,69.9,1013,1954,5.85,75.1
1573737185,74.6,70.2,1022,1954,5.86,75.2
1573737245,74.3,70.8,980,1954,5.85,75.1
1573737305,74.2,70.7,984,1953,5.86,75.1
1573737365,74.1,70.2,989,1954,5.85,75.1
1573737425,73.9,69.8,987,1953,5.86,75.1
1573737485,73.6,70.2,979,1952,5.85,75
1573737545,73.4,70.8,984,1952,5.86,75
1573737605,73.4,70.5,990,1953,5.85,75
1573737665,73.2,69.7,989,1953,5.86,75
1573737725,72.9,70.4,994,1952,5.86,75
1573737785,72.7,71,996,1952,5.86,75
1573737845,72.6,70.5,995,1952,5.85,75
1573737905,72.5,70,994,1952,5.86,75
1573737965,72.4,69.7,1000,1952,5.86,75
1573738025,72.1,70.5,1000,1950,5.86,75
1573738085,71.9,70.6,1005,1952,5.85,75
1573738145,71.7,70.2,1004,1952,5.86,75
1573738205,71.6,69.5,1004,1950,5.86,75
1573738265,71.3,69.9,1004,1950,5.85,75
1573738325,71.1,71.1,1002,1952,5.86,75
1573738385,71.1,71.4,975,1950,5.86,75
1573738445,71.1,71,984,1950,5.86,75
1573738505,71,70.5,985,1949,5.86,74.8
1573738565,70.9,70,986,1950,5.86,74.8
1573738625,70.7,69.6,993,1948,5.86,74.8
1573738685,70.5,70.4,1005,1948,5.86,74.8
1573738745,70.3,70.5,1007,1948,5.86,74.8
1573738805,70.3,70,1014,1948,5.86,74.8
1573738865,70.2,69.8,1016,1949,5.86,74.8
1573738925,69.9,70.3,1023,1948,5.86,74.8
1573738985,69.7,70.6,1024,1948,5.86,74.8
1573739045,69.6,70,1028,1948,5.86,74.8
1573739105,69.5,69.9,1027,1948,5.86,74.8
1573739165,69.4,71.1,1021,1947,5.86,74.8
1573739225,69.4,72.9,1025,1948,5.86,74.8
1573739285,69.7,74.1,1022,1947,5.86,74.8
1573739345,69.9,75.1,1023,1947,5.87,74.8
1573739405,70.2,75.8,1022,1947,5.86,74.8
1573739465,70.3,76.2,1022,1947,5.86,74.8
1573739525,70.3,75.5,1031,1947,5.86,74.8
1573739585,70.3,75.2,1038,1947,5.86,74.8
1573739645,70.3,74.3,1036,1947,5.86,74.8
1573739705,70.1,72.9,1040,1946,5.86,74.8
1573739765,69.8,71.2,1055,1946,5.86,74.8
1573739825,69.6,70.8,1059,1946,5.86,74.8
1573739885,69.4,70.8,1063,1946,5.86,74.8
1573739945,69.3,70.3,1066,1946,5.87,74.8
1573740005,69.2,70.1,1065,1945,5.86,74.8
1573740065,69.2,71.9,1059,1946,5.87,74.8
1573740125,69.5,73.8,1066,1952,5.86,74.6
1573740185,69.7,74.9,1070,1949,5.87,74.6
1573740245,69.9,76.3,1068,1952,5.86,74.6
1573740305,70.2,77.1,1073,1953,5.87,74.4
1573740365,70.4,77.3,1086,1952,5.86,74.4
1573740425,70.4,77,1096,1950,5.87,74.4
1573740485,70.5,76.6,1106,1948,5.86,74.4
1573740545,70.3,73.2,1120,1948,5.87,74.4
1573740606,69.8,69.6,1124,1948,5.86,74.4
1573740665,69.1,68.2,1119,1949,5.87,74.4
1573740725,68.4,68.6,1108,1949,5.87,74.4
1573740785,67.8,69.3,1064,1949,5.87,74.3
1573740845,67.5,72.9,951,1948,5.87,74.2
1573740905,67.7,75.6,869,1950,5.87,74.2
1573740965,68.1,77.2,806,1949,5.87,74.2
1573741025,68.5,78.4,770,1949,5.87,74
1573741085,68.9,79.2,752,1949,5.87,74
1573741145,69.1,79.9,746,1949,5.87,74
1573741205,69.3,80.6,743,1950,5.87,73.9
1573741265,69.6,81.3,743,1950,5.87,73.8
1573741325,69.9,81.9,741,1952,5.87,73.9
1573741385,70.1,82.4,758,1950,5.87,73.8
1573741445,70.3,82.7,762,1950,5.87,73.7
1573741505,70.4,82,765,1952,5.87,73.7
1573741565,70.4,80.9,773,1952,5.87,73.7
1573741625,70.3,80,770,1950,5.87,73.6
1573741685,70.2,78.3,766,1952,5.87,73.5
1573741745,69.9,76.5,764,1953,5.87,73.5
1573741805,69.6,75.3,766,1953,5.87,73.5
1573741865,69.5,74.7,768,1953,5.87,73.4
1573741925,69.4,74.7,767,1953,5.87,73.3
1573741985,69.3,74.5,770,1953,5.87,73.2
1573742045,69.2,74.2,767,1953,5.87,73.1
1573742105,69.2,75.5,766,1952,5.87,73
1573742165,69.4,77.8,770,1952,5.87,73
1573742225,69.6,78.3,778,1952,5.87,73
1573742285,69.7,79.1,787,1952,5.87,73
1573742345,69.9,79.7,787,1952,5.87,73
1573742405,70,80.1,793,1950,5.87,73
1573742465,70.1,80.4,800,1952,5.87,72.9
1573742525,70.2,80.2,806,1952,5.88,72.9
1573742585,70.2,79.4,811,1952,5.88,72.9
1573742645,70.1,78.8,816,1953,5.88,72.8
1573742705,70,77.9,818,1952,5.88,72.7
1573742765,69.8,75.6,821,1954,5.88,72.7
1573742825,69.5,74.7,821,1953,5.88,72.7
1573742885,69.2,74,821,1953,5.88,72.6
1573742945,69,74,814,1954,5.88,72.6
1573743005,68.9,74,809,1954,5.88,72.6
1573743065,68.9,75.4,811,1953,5.88,72.6
1573743125,69,76.9,813,1953,5.88,72.6
1573743185,69.2,77.9,813,1953,5.88,72.6
1573743245,69.3,78.7,814,1953,5.89,72.6
1573743305,69.4,79.2,821,1953,5.88,72.6
1573743365,69.6,79.6,827,1954,5.89,72.6
1573743425,69.7,79.8,829,1953,5.88,72.6
1573743485,69.7,80,832,1954,5.89,72.6
1573743546,69.8,80.2,837,1952,5.89,72.6
1573743605,69.9,80.4,838,1952,5.89,72.6
1573743665,70,80.5,842,1954,5.89,72.6
1573743725,70.1,80.5,856,1953,5.89,72.6
1573743785,70.2,80.5,855,1953,5.89,72.6
1573743845,70,79.5,858,1952,5.88,72.6
1573743905,69.9,78.8,858,1952,5.89,72.6
1573743965,69.8,78.2,863,1952,5.89,72.6
1573744025,69.6,76.3,870,1952,5.89,72.6
